vehicle,time,event,px,py,pz,speed,desiredSpeed,maxSpeed,lane,pathId,intersectionId,distTravelled,pathLength,pathPct,decision,probability,motionState,signalState,maneuverState,isBlocked,isStuck,isInQueue,routeTrace
Car_7(Clone)_4954,43.24,FRAME,8.42,0.00,149.99,12.41,16.37,16.37,Lane_way n_0,Path_way n_0,way n,190.00,316.79,0.600,,,Cruising,Approaching,LaneChangeLeft,0,0,0,START>LC:Lane_way n_1>LC:Lane_way n_0
Car_4(Clone)_7754,43.24,FRAME,1.75,-0.03,115.88,15.92,16.00,19.44,Lane_way n_2,Path_way n_2,way n,224.11,316.79,0.707,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way n_2
Car_6(Clone)_4473,43.24,FRAME,-8.75,0.01,-175.24,13.87,13.94,15.37,Lane_way s_5,Path_way s_5,way s,164.75,316.79,0.520,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_5
Car_6(Clone)_7107,43.24,FRAME,278.99,0.02,-8.75,9.40,9.44,9.44,Lane_way e_0,Path_way e_0,way e,61.00,316.79,0.193,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,43.25,FRAME,192.37,0.00,1.75,14.84,14.92,15.28,Lane_way e_3,Path_way e_3,way e,169.17,316.79,0.534,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way n_2>L:Arc_way n_2__way e_3>L:Lane_way e_3
Car_3(Clone)_1086,43.25,FRAME,-5.25,-0.01,80.41,13.28,13.35,14.66,Lane_way n_4,Path_way n_4,way n,57.21,316.79,0.181,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_4>L:Arc_way w_4__way n_4>L:Lane_way n_4
Car_6(Clone)_8350,43.25,FRAME,-161.36,0.02,8.75,7.43,7.45,7.45,Lane_way w_5,Path_way w_5,way w,178.63,316.79,0.564,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_5
Car_9(Clone)_2269,43.25,FRAME,-8.75,0.01,-119.97,11.60,11.65,11.65,Lane_way s_5,Path_way s_5,way s,220.02,316.79,0.695,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_6859,43.25,FRAME,-5.25,0.01,-148.36,13.44,13.51,15.69,Lane_way s_4,Path_way s_4,way s,191.63,316.79,0.605,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_4128,43.25,COLLISION_RISK,,,,,,,,Jeep_2(Clone)_5795,beside_right,,,,dist=3.6,,,,,,,,START
Jeep(Clone)_4462,43.25,FRAME,-5.24,0.01,-296.93,13.58,14.00,19.44,Lane_way s_4,Path_way s_4,way s,43.06,316.79,0.136,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way s_4
Car_2(Clone)_7594,43.25,COLLISION_RISK,,,,,,,,Jeep(Clone)_2326,beside_right,,,,dist=3.6,,,,,,,,START
Car_2(Clone)_7594,43.25,FRAME,-5.25,0.02,-338.86,2.92,12.81,14.87,Lane_way s_4,Path_way s_4,way s,1.13,316.79,0.004,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,43.27,FRAME,-5.25,0.01,158.90,12.83,12.88,15.34,Lane_way n_4,Path_way n_4,way n,135.70,316.79,0.428,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4>L:Arc_way s_4__way n_4>L:Lane_way n_4
Car_7(Clone)_9820,43.27,FRAME,-5.25,0.00,2.60,0.00,15.82,19.44,Arc_way s_4__way n_4,ArcPath_Arc_way s_4__way n_4,none,25.80,46.40,0.556,,,Idle,Approaching,Turning,0,0,0,START>LC:Lane_way s_4>L:Arc_way s_4__way n_4
Police_2(Clone)_7766,43.27,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_3172,rear_right,,,,dist=18.8 closing=5.7,,,,,,,,START
Police_2(Clone)_7766,43.27,FRAME,57.00,0.00,-5.25,9.95,9.99,9.99,Lane_way e_1,Path_way e_1,way e,282.99,316.79,0.893,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_2333,43.27,FRAME,33.88,0.00,-1.75,12.24,12.29,12.29,Lane_way e_2,Path_way e_2,way e,306.11,316.79,0.966,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_2
Car_2(Clone)_2008,43.27,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_3172,rear_right,,,,dist=4.3 closing=6.0,,,,,,,,START>LC:Lane_way e_1
Police_2(Clone)_9688,43.27,FRAME,-5.25,0.00,-65.38,12.72,12.78,13.80,Lane_way s_4,Path_way s_4,way s,274.61,316.79,0.867,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_3172,43.27,FRAME,75.44,-0.01,-1.75,15.61,15.82,18.21,Lane_way e_2,Path_way e_2,way e,264.55,316.79,0.835,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way e_1>LC:Lane_way e_2
Jeep_2(Clone)_6846,43.27,FRAME,-208.28,0.01,8.75,11.19,11.23,11.23,Lane_way w_5,Path_way w_5,way w,131.71,316.79,0.416,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_4518,43.27,FRAME,241.22,0.00,-5.25,14.14,14.21,17.74,Lane_way e_1,Path_way e_1,way e,98.77,316.79,0.312,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_1
Car_4(Clone)_5348,43.27,COLLISION_RISK,,,,,,,,Jeep_2(Clone)_5343,rear_right,,,,dist=13.1 closing=5.3,,,,,,,,START
Taxi(Clone)_5332,43.27,FRAME,-287.27,0.01,8.75,9.49,9.53,9.53,Lane_way w_5,Path_way w_5,way w,52.72,316.79,0.166,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_5795,43.27,COLLISION_RISK,,,,,,,,Taxi(Clone)_4128,beside_left,,,,dist=3.6,,,,,,,,START
Jeep_2(Clone)_5343,43.27,FRAME,299.99,0.01,-1.78,14.09,14.70,17.08,Lane_way e_2,Path_way e_2,way e,40.00,316.79,0.126,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way e_2
Jeep(Clone)_2326,43.27,COLLISION_RISK,,,,,,,,Car_2(Clone)_7594,beside_left,,,,dist=3.7,,,,,,,,START
Jeep(Clone)_2326,43.27,FRAME,-8.75,0.01,-339.85,0.64,13.26,15.95,Lane_way s_5,Path_way s_5,way s,0.14,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,43.30,FRAME,-8.75,0.02,1.87,0.00,11.00,11.00,Arc_way s_5__way n_5,ArcPath_Arc_way s_5__way n_5,none,25.07,46.40,0.540,,,Idle,Approaching,Turning,0,0,0,START>LC:Lane_way s_5>L:Arc_way s_5__way n_5
Car_1(Clone)_2187,43.30,FRAME,-339.99,-0.27,1.75,0.00,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_4817,43.30,FRAME,8.75,-0.27,339.99,0.00,13.52,15.83,Lane_way n_0,Path_way n_0,way n,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_3623,43.30,COLLISION_RISK,,,,,,,,Car_4(Clone)_7754,rear_right,,,,dist=9.1 closing=7.5,,,,,,,,START
Taxi(Clone)_3623,43.30,FRAME,5.25,0.01,106.52,8.46,8.49,8.49,Lane_way n_1,Path_way n_1,way n,233.47,316.79,0.737,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4356,43.30,FRAME,-52.08,0.02,-5.28,15.48,15.95,16.98,Lane_way w_1,Path_way w_1,way w,28.88,316.79,0.091,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4>L:Arc_way s_4__way w_1>L:Lane_way w_1
MiniBus_Ambulance(Clone)_2928,43.30,COLLISION_RISK,,,,,,,,Car_2(Clone)_4302,rear_right,,,,dist=10.5 closing=2.4,,,,,,,,START
MiniBus_Ambulance(Clone)_2928,43.30,FRAME,-1.75,0.00,-114.66,9.69,9.72,9.72,Lane_way s_3,Path_way s_3,way s,225.33,316.79,0.711,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_8646,43.30,FRAME,1.75,0.00,73.71,13.04,13.11,15.06,Lane_way n_2,Path_way n_2,way n,266.28,316.79,0.841,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_6149,43.30,FRAME,151.79,0.00,-5.25,13.73,13.80,15.61,Lane_way e_1,Path_way e_1,way e,188.20,316.79,0.594,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_6106,43.30,FRAME,205.13,0.00,-8.75,11.83,11.88,11.88,Lane_way e_0,Path_way e_0,way e,134.86,316.79,0.426,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_4493,43.30,FRAME,-8.75,0.00,-210.53,14.06,14.13,15.75,Lane_way s_5,Path_way s_5,way s,129.46,316.79,0.409,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_9600,43.30,FRAME,-308.75,0.01,5.25,10.54,10.62,10.62,Lane_way w_4,Path_way w_4,way w,31.24,316.79,0.099,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,43.31,FRAME,182.17,-0.03,8.75,13.86,13.93,15.72,Lane_way e_5,Path_way e_5,way e,158.97,316.79,0.502,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_5>L:Arc_way w_5__way e_5>L:Lane_way e_5
Car_9(Clone)_5828,43.31,FRAME,1.68,0.02,9.31,0.00,13.53,13.53,Arc_way n_2__way s_2,ArcPath_Arc_way n_2__way s_2,none,13.89,46.40,0.299,,,Idle,Approaching,Turning,0,0,0,START>L:Arc_way n_2__way s_2
MiniBus_Ambulance(Clone)_4009,43.31,FRAME,-13.01,0.00,1.75,0.42,16.49,17.89,Arc_way w_3__way e_3,ArcPath_Arc_way w_3__way e_3,none,10.19,46.40,0.220,,,Braking,Approaching,Turning,0,0,0,START>LC:Lane_way w_3>L:Arc_way w_3__way e_3
Taxi(Clone)_4128,43.31,COLLISION_RISK,,,,,,,,Jeep_2(Clone)_5795,beside_right,,,,dist=3.6,,,,,,,,START
Taxi(Clone)_4128,43.31,FRAME,5.25,0.01,294.97,8.54,8.56,8.56,Lane_way n_1,Path_way n_1,way n,45.02,316.79,0.142,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_9169,43.31,FRAME,1.75,0.00,333.93,7.20,14.37,14.42,Lane_way n_2,Path_way n_2,way n,6.06,316.79,0.019,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_7594,43.31,COLLISION_RISK,,,,,,,,Jeep(Clone)_2326,beside_right,,,,dist=3.7,,,,,,,,START
Car_7(Clone)_4862,43.33,FRAME,-1.40,0.00,34.85,11.80,12.92,12.92,Lane_way n_3,Path_way n_3,way n,11.65,316.79,0.037,,,Cruising,Approaching,LaneKeeping,0,0,0,START>L:Arc_way e_2__way n_3>L:Lane_way n_3
Car_4(Clone)_8440,43.33,FRAME,5.25,-0.03,-151.60,13.48,13.54,14.20,Lane_way s_1,Path_way s_1,way s,128.40,316.79,0.405,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_1>L:Arc_way e_1__way s_1>L:Lane_way s_1
Car_4(Clone)_1552,43.33,FRAME,-6.71,-0.03,5.28,0.00,14.57,17.02,Arc_way w_4__way e_4,ArcPath_Arc_way w_4__way e_4,none,16.49,46.40,0.355,,,Idle,Approaching,Turning,0,0,0,START>LC:Lane_way w_4>L:Arc_way w_4__way e_4
Jeep_2(Clone)_5775,43.33,FRAME,-154.69,0.01,-5.25,14.26,14.33,15.64,Lane_way w_1,Path_way w_1,way w,131.49,316.79,0.415,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4>L:Arc_way s_4__way w_1>L:Lane_way w_1
Police_2(Clone)_7766,43.33,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_3172,rear_right,,,,dist=18.4 closing=5.7,,,,,,,,START
Car_2(Clone)_2008,43.33,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_3172,rear_right,,,,dist=4.1 closing=6.3,,,,,,,,START>LC:Lane_way e_1
Car_2(Clone)_2008,43.33,FRAME,72.38,0.02,-5.25,9.30,12.33,12.33,Lane_way e_1,Path_way e_1,way e,267.61,316.79,0.845,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_1
Car_3(Clone)_8229,43.33,FRAME,-137.98,-0.01,5.25,11.57,11.62,11.62,Lane_way w_4,Path_way w_4,way w,202.01,316.79,0.638,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_5348,43.33,COLLISION_RISK,,,,,,,,Jeep_2(Clone)_5343,rear_right,,,,dist=12.8 closing=5.3,,,,,,,,START
Car_4(Clone)_5348,43.33,FRAME,286.86,-0.03,-5.25,8.78,8.80,8.80,Lane_way e_1,Path_way e_1,way e,53.13,316.79,0.168,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_5795,43.33,COLLISION_RISK,,,,,,,,Taxi(Clone)_4128,beside_left,,,,dist=3.5,,,,,,,,START
Jeep_2(Clone)_5795,43.33,FRAME,1.75,0.01,295.39,10.21,10.25,10.25,Lane_way n_2,Path_way n_2,way n,44.60,316.79,0.141,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9181,43.33,FRAME,5.25,0.01,321.81,9.65,10.15,10.15,Lane_way n_1,Path_way n_1,way n,18.18,316.79,0.057,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep(Clone)_2326,43.33,COLLISION_RISK,,,,,,,,Car_2(Clone)_7594,beside_left,,,,dist=3.7,,,,,,,,START
Car_7(Clone)_3775,43.36,FRAME,-2.28,0.00,12.76,0.00,12.30,12.30,Arc_way n_1__way w_1,ArcPath_Arc_way n_1__way w_1,none,12.88,40.80,0.316,,,Idle,Approaching,Turning,0,0,0,START>L:Arc_way n_1__way w_1
Car_2(Clone)_9622,43.36,FRAME,8.75,0.02,-68.41,11.96,12.02,12.02,Lane_way s_0,Path_way s_0,way s,45.21,316.79,0.143,,,Cruising,Approaching,LaneKeeping,0,0,0,START>L:Arc_way e_0__way s_0>L:Lane_way s_0
Car_8(Clone)_1941,43.36,FRAME,9.09,0.02,-12.70,11.00,16.19,19.44,Arc_way e_2__way s_2,ArcPath_Arc_way e_2__way s_2,none,18.19,31.08,0.585,,,Cruising,Approaching,Turning,0,0,0,START>LC:Lane_way e_2>L:Arc_way e_2__way s_2
Taxi(Clone)_7712,43.36,FRAME,4.66,0.01,5.88,0.00,12.78,12.93,Arc_way e_0__way n_5,ArcPath_Arc_way e_0__way n_5,none,23.72,45.69,0.519,,,Idle,Approaching,Turning,0,0,0,START>L:Arc_way e_0__way n_5
Car_4(Clone)_8025,43.36,FRAME,118.51,-0.03,-8.75,8.48,8.51,8.51,Lane_way e_0,Path_way e_0,way e,221.48,316.79,0.699,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_3623,43.36,COLLISION_RISK,,,,,,,,Car_4(Clone)_7754,rear_right,,,,dist=8.7 closing=7.5,,,,,,,,START
MiniBus_Ambulance(Clone)_2928,43.36,COLLISION_RISK,,,,,,,,Car_2(Clone)_4302,rear_right,,,,dist=10.4 closing=2.4,,,,,,,,START
MiniBus_Ambulance(Clone)_4009,43.36,STATE_MOTION,,,,,,,,Idle,,,,,,,,,,,,,START>LC:Lane_way w_3>L:Arc_way w_3__way e_3
Car_3(Clone)_8018,43.36,FRAME,5.25,0.00,155.82,0.00,9.45,9.45,Lane_way n_1,Path_way n_1,way n,184.17,316.79,0.581,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4302,43.36,FRAME,-5.23,0.02,-123.86,12.11,12.17,12.17,Lane_way s_4,Path_way s_4,way s,216.14,316.79,0.682,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way s_4
Car_7(Clone)_4954,43.36,FRAME,8.48,0.00,148.48,12.77,16.37,16.37,Lane_way n_0,Path_way n_0,way n,191.51,316.79,0.605,,,Cruising,Approaching,LaneChangeLeft,0,0,0,START>LC:Lane_way n_1>LC:Lane_way n_0
Car_4(Clone)_7754,43.36,FRAME,1.75,-0.03,113.97,15.92,16.00,19.44,Lane_way n_2,Path_way n_2,way n,226.02,316.79,0.713,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way n_2
Car_6(Clone)_4473,43.36,FRAME,-8.75,0.01,-173.57,13.87,13.94,15.37,Lane_way s_5,Path_way s_5,way s,166.42,316.79,0.525,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_5
Car_6(Clone)_7107,43.36,FRAME,277.87,0.02,-8.75,9.41,9.44,9.44,Lane_way e_0,Path_way e_0,way e,62.12,316.79,0.196,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,43.37,FRAME,194.15,0.00,1.75,14.84,14.92,15.28,Lane_way e_3,Path_way e_3,way e,170.95,316.79,0.540,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way n_2>L:Arc_way n_2__way e_3>L:Lane_way e_3
Car_3(Clone)_1086,43.37,FRAME,-5.25,-0.01,82.00,13.28,13.35,14.66,Lane_way n_4,Path_way n_4,way n,58.80,316.79,0.186,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_4>L:Arc_way w_4__way n_4>L:Lane_way n_4
Car_6(Clone)_8350,43.37,FRAME,-160.47,0.02,8.75,7.43,7.45,7.45,Lane_way w_5,Path_way w_5,way w,179.52,316.79,0.567,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_5
Car_9(Clone)_2269,43.37,FRAME,-8.75,0.01,-118.58,11.60,11.65,11.65,Lane_way s_5,Path_way s_5,way s,221.41,316.79,0.699,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_6859,43.37,FRAME,-5.25,0.01,-146.75,13.44,13.51,15.69,Lane_way s_4,Path_way s_4,way s,193.24,316.79,0.610,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_4128,43.37,COLLISION_RISK,,,,,,,,Jeep_2(Clone)_5795,beside_right,,,,dist=3.5,,,,,,,,START
Jeep(Clone)_4462,43.37,FRAME,-5.24,0.01,-295.30,13.63,14.00,19.44,Lane_way s_4,Path_way s_4,way s,44.69,316.79,0.141,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way s_4
Car_2(Clone)_7594,43.37,COLLISION_RISK,,,,,,,,Jeep(Clone)_2326,beside_right,,,,dist=3.7,,,,,,,,START
Car_2(Clone)_7594,43.37,FRAME,-5.25,0.02,-338.47,3.51,12.81,14.87,Lane_way s_4,Path_way s_4,way s,1.52,316.79,0.005,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,43.39,FRAME,-5.25,0.01,160.44,12.83,12.88,15.34,Lane_way n_4,Path_way n_4,way n,137.24,316.79,0.433,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4>L:Arc_way s_4__way n_4>L:Lane_way n_4
Car_7(Clone)_9820,43.39,FRAME,-5.25,0.00,2.60,0.00,15.82,19.44,Arc_way s_4__way n_4,ArcPath_Arc_way s_4__way n_4,none,25.80,46.40,0.556,,,Idle,Approaching,Turning,0,0,0,START>LC:Lane_way s_4>L:Arc_way s_4__way n_4
Police_2(Clone)_7766,43.39,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_3172,rear_right,,,,dist=18.1 closing=5.7,,,,,,,,START
Police_2(Clone)_7766,43.39,FRAME,55.81,0.00,-5.25,9.95,9.99,9.99,Lane_way e_1,Path_way e_1,way e,284.18,316.79,0.897,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_2333,43.39,FRAME,32.41,0.00,-1.75,12.24,12.29,12.29,Lane_way e_2,Path_way e_2,way e,307.58,316.79,0.971,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_2
Car_2(Clone)_2008,43.39,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_3172,rear_right,,,,dist=3.9 closing=6.2,,,,,,,,START>LC:Lane_way e_1
Police_2(Clone)_9688,43.39,FRAME,-5.25,0.00,-63.85,12.72,12.78,13.80,Lane_way s_4,Path_way s_4,way s,276.14,316.79,0.872,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_3172,43.39,FRAME,73.56,-0.01,-1.75,15.62,15.82,18.21,Lane_way e_2,Path_way e_2,way e,266.43,316.79,0.841,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way e_1>LC:Lane_way e_2
Jeep_2(Clone)_6846,43.39,FRAME,-206.93,0.01,8.75,11.19,11.23,11.23,Lane_way w_5,Path_way w_5,way w,133.06,316.79,0.420,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_4518,43.39,FRAME,239.52,0.00,-5.25,14.14,14.21,17.74,Lane_way e_1,Path_way e_1,way e,100.47,316.79,0.317,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_1
Car_4(Clone)_5348,43.39,COLLISION_RISK,,,,,,,,Jeep_2(Clone)_5343,rear_right,,,,dist=12.5 closing=5.4,,,,,,,,START
Taxi(Clone)_5332,43.39,FRAME,-286.13,0.01,8.75,9.49,9.53,9.53,Lane_way w_5,Path_way w_5,way w,53.86,316.79,0.170,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_5795,43.39,COLLISION_RISK,,,,,,,,Taxi(Clone)_4128,beside_left,,,,dist=3.5,,,,,,,,START
Jeep_2(Clone)_5343,43.39,FRAME,298.30,0.01,-1.77,14.16,14.70,17.08,Lane_way e_2,Path_way e_2,way e,41.69,316.79,0.132,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way e_2
Jeep(Clone)_2326,43.39,COLLISION_RISK,,,,,,,,Car_2(Clone)_7594,beside_left,,,,dist=3.8,,,,,,,,START
Jeep(Clone)_2326,43.39,FRAME,-8.75,0.01,-339.75,0.92,13.26,15.95,Lane_way s_5,Path_way s_5,way s,0.24,316.79,0.001,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,43.40,FRAME,-8.75,0.02,1.87,0.00,11.00,11.00,Arc_way s_5__way n_5,ArcPath_Arc_way s_5__way n_5,none,25.07,46.40,0.540,,,Idle,Approaching,Turning,0,0,0,START>LC:Lane_way s_5>L:Arc_way s_5__way n_5
Car_1(Clone)_2187,43.40,FRAME,-339.99,-0.27,1.75,0.00,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_4817,43.40,FRAME,8.75,-0.27,339.99,0.00,13.52,15.83,Lane_way n_0,Path_way n_0,way n,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_3623,43.40,COLLISION_RISK,,,,,,,,Car_4(Clone)_7754,rear_right,,,,dist=8.3 closing=7.5,,,,,,,,START
Taxi(Clone)_3623,43.40,FRAME,5.25,0.01,105.50,8.46,8.49,8.49,Lane_way n_1,Path_way n_1,way n,234.49,316.79,0.740,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4356,43.40,FRAME,-53.94,0.02,-5.27,15.54,15.95,16.98,Lane_way w_1,Path_way w_1,way w,30.74,316.79,0.097,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4>L:Arc_way s_4__way w_1>L:Lane_way w_1
MiniBus_Ambulance(Clone)_2928,43.40,COLLISION_RISK,,,,,,,,Car_2(Clone)_4302,rear_right,,,,dist=10.2 closing=2.4,,,,,,,,START
MiniBus_Ambulance(Clone)_2928,43.40,FRAME,-1.75,0.00,-113.50,9.69,9.72,9.72,Lane_way s_3,Path_way s_3,way s,226.49,316.79,0.715,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_8646,43.40,FRAME,1.75,0.00,72.15,13.04,13.11,15.06,Lane_way n_2,Path_way n_2,way n,267.84,316.79,0.845,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_6149,43.40,FRAME,150.15,0.00,-5.25,13.73,13.80,15.61,Lane_way e_1,Path_way e_1,way e,189.84,316.79,0.599,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_6106,43.40,FRAME,203.71,0.00,-8.75,11.83,11.88,11.88,Lane_way e_0,Path_way e_0,way e,136.28,316.79,0.430,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_4493,43.40,FRAME,-8.75,0.00,-208.84,14.06,14.13,15.75,Lane_way s_5,Path_way s_5,way s,131.15,316.79,0.414,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_9600,43.40,FRAME,-307.48,0.01,5.25,10.55,10.62,10.62,Lane_way w_4,Path_way w_4,way w,32.51,316.79,0.103,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,43.44,FRAME,183.84,-0.03,8.75,13.86,13.93,15.72,Lane_way e_5,Path_way e_5,way e,160.64,316.79,0.507,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_5>L:Arc_way w_5__way e_5>L:Lane_way e_5
Car_9(Clone)_5828,43.44,FRAME,1.68,0.02,9.31,0.00,13.53,13.53,Arc_way n_2__way s_2,ArcPath_Arc_way n_2__way s_2,none,13.89,46.40,0.299,,,Idle,Approaching,Turning,0,0,0,START>L:Arc_way n_2__way s_2
MiniBus_Ambulance(Clone)_4009,43.44,FRAME,-13.00,0.00,1.75,0.01,16.49,17.89,Arc_way w_3__way e_3,ArcPath_Arc_way w_3__way e_3,none,10.20,46.40,0.220,,,Idle,Approaching,Turning,0,0,0,START>LC:Lane_way w_3>L:Arc_way w_3__way e_3
Taxi(Clone)_4128,43.44,COLLISION_RISK,,,,,,,,Jeep_2(Clone)_5795,beside_right,,,,dist=3.5,,,,,,,,START
Taxi(Clone)_4128,43.44,FRAME,5.25,0.01,293.95,8.54,8.56,8.56,Lane_way n_1,Path_way n_1,way n,46.04,316.79,0.145,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_9169,43.44,FRAME,1.75,0.00,333.03,7.71,14.37,14.42,Lane_way n_2,Path_way n_2,way n,6.96,316.79,0.022,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_7594,43.44,COLLISION_RISK,,,,,,,,Jeep(Clone)_2326,beside_right,,,,dist=3.8,,,,,,,,START
Car_7(Clone)_4862,43.45,FRAME,-1.46,0.00,36.28,11.96,12.92,12.92,Lane_way n_3,Path_way n_3,way n,13.08,316.79,0.041,,,Cruising,Approaching,LaneKeeping,0,0,0,START>L:Arc_way e_2__way n_3>L:Lane_way n_3
Car_4(Clone)_8440,43.45,FRAME,5.25,-0.03,-153.21,13.48,13.54,14.20,Lane_way s_1,Path_way s_1,way s,130.01,316.79,0.410,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_1>L:Arc_way e_1__way s_1>L:Lane_way s_1
